entry,at,order
"The game's ante was changed from 0 to 0.",2026-03-27T02:46:33.508Z,177457959350803
"The game's big blind was changed from 20 to 10.",2026-03-27T02:46:33.508Z,177457959350802
"The game's small blind was changed from 10 to 5.",2026-03-27T02:46:33.508Z,177457959350801
"Game Config Changes
* blind schedule: L1: 10/20 » L1: 5/10
* Restart Blind Schedule at Level: none » 1",2026-03-27T02:46:33.508Z,177457959350800
"""1000 @ 8pAlpXMD6x"" shows a 9♦, 8♠.",2026-03-27T02:46:31.107Z,177457959110700
"-- ending hand #1 --",2026-03-27T02:46:29.886Z,177457958988602
"""1000 @ 8pAlpXMD6x"" collected 120 from pot",2026-03-27T02:46:29.886Z,177457958988601
"Uncalled bet of 60 returned to ""1000 @ 8pAlpXMD6x""",2026-03-27T02:46:29.886Z,177457958988600
"""nad @ -kxVOncdJw"" folds",2026-03-27T02:46:29.039Z,177457958903900
"""1000 @ 8pAlpXMD6x"" bets 60",2026-03-27T02:46:28.166Z,177457958816600
"""nad @ -kxVOncdJw"" checks",2026-03-27T02:46:25.556Z,177457958555600
"River: 4♦, 3♠, K♠, 10♥ [Q♦]",2026-03-27T02:46:23.879Z,177457958387900
"""1000 @ 8pAlpXMD6x"" checks",2026-03-27T02:46:23.040Z,177457958304000
"""nad @ -kxVOncdJw"" checks",2026-03-27T02:46:22.139Z,177457958213900
"Turn: 4♦, 3♠, K♠ [10♥]",2026-03-27T02:46:19.677Z,177457957967700
"""nad @ -kxVOncdJw"" calls 40",2026-03-27T02:46:18.834Z,177457957883400
"""1000 @ 8pAlpXMD6x"" bets 40",2026-03-27T02:46:17.099Z,177457957709900
"""nad @ -kxVOncdJw"" checks",2026-03-27T02:46:14.530Z,177457957453000
"Flop:  [4♦, 3♠, K♠]",2026-03-27T02:46:12.777Z,177457957277700
"""nad @ -kxVOncdJw"" checks",2026-03-27T02:46:11.970Z,177457957197000
"""1000 @ 8pAlpXMD6x"" calls 20",2026-03-27T02:46:10.016Z,177457957001600
"""nad @ -kxVOncdJw"" posts a big blind of 20",2026-03-27T02:45:54.937Z,177457955493707
"""1000 @ 8pAlpXMD6x"" posts a small blind of 10",2026-03-27T02:45:54.937Z,177457955493706
"Player stacks: #1 ""1000 @ 8pAlpXMD6x"" (1000) | #2 ""nad @ -kxVOncdJw"" (1000)",2026-03-27T02:45:54.937Z,177457955493703
"The player ""nad @ -kxVOncdJw"" joined the game with a stack of 1000.",2026-03-27T02:45:54.937Z,177457955493702
"The player ""1000 @ 8pAlpXMD6x"" joined the game with a stack of 1000.",2026-03-27T02:45:54.937Z,177457955493701
"-- starting hand #1 (id: nvdro1hpms3h)  No Limit Texas Hold'em (dealer: ""1000 @ 8pAlpXMD6x"") --",2026-03-27T02:45:54.937Z,177457955493700
"The admin approved the player ""nad @ -kxVOncdJw"" participation with a stack of 1000.",2026-03-27T02:45:52.592Z,177457955259200
"The player ""nad @ -kxVOncdJw"" requested a seat.",2026-03-27T02:45:48.729Z,177457954872900
"The admin approved the player ""1000 @ 8pAlpXMD6x"" participation with a stack of 1000.",2026-03-27T02:45:27.412Z,177457952741201
"The player ""1000 @ 8pAlpXMD6x"" requested a seat.",2026-03-27T02:45:27.412Z,177457952741200
